id|uuid|slug|title|description|startDate|endDate|updateDate|addedDate|numberOfDisciplines|numberOfTeams|totalCount|card_id|project_ids
541|99adee3b-48a2-5bc1-b939-664bf41fd602|qvviufr1cqczy|Miscellaneous Support|Includes general support for other teams, updating existing features, or small tasks that don't necessitate a full entry. |1609459200000|1657238400000|1611764538000|1633496400000|6|34|||SC,SQ42
542|8fc0f7f5-fcbe-5bf6-a6d6-979c1abbc1b6|i3r05bbupxmeb|Missile Operator Mode|Missiles will now be controlled under a dedicated missile operator mode, which gives players the option to select and fire specific missiles while operating in ships, such as the Vanguard, which allow for different types of missiles and torpedoes.|1609891200000|1624579200000|1633476333000|1633496400000|2|3||34|SC,SQ42
543|47230437-2be5-56c3-97da-a893f82db32c|df7yfomll04bv|Mounted Guns|Further expanding the player's arsenal by allowing them to take control of a mounted gun on either a vehicle or the ground. These weapons will offer greater firepower and stability at the cost of mobility.|1610323200000|1626998400000|1633476380000|1633496400000|3|3||80|SC,SQ42
544|952a7c4a-c2af-555f-9cd2-04d67c143f62|ykjwtf4sqiou4|Name Resolving API|Engine implementation for entity class name resolving service.|1637712000000|1638835200000|1633476890000|1633496400000|1|1|||SC
545|3c13afeb-5cbd-5535-8dd9-12436a5a5962|3afoobey8jbar|Orison V2|Improving Crusader's landing zone with more shops and expanding various services around the city.|1625529600000|1631577600000|1633476287000|1633496400000|4|7||82|SC
546|6250927f-354c-55e1-98f7-ae9415f123f1|tnhtmlaoa2qq2|Outlaw Medical Outfits|Design and implementation of a surgical apron for outlaw medics.|1633046400000|1639094400000|1633532931000|1633496400000|2|1|||SC
547|4a7916ce-6a37-5a3f-8a18-dcea03c677b4|x8mdafa7ky5dn|Persistent Hangars|"Work that grants players the ability to have their own Persistent Hangars. This will also bring changes to the Cargo gameplay loop by allowing players to pack their grids manually.
"|1620604800000|1646092800000|1633476295000|1633496400000|3|1||45|SC
548|ce514086-607f-585e-8939-d537e09609ee|22qmiobcit64m|Persistent Streaming and Server Meshing|Proprietary Server Meshing and Persistence Technology will allow Star Citizen to scale up it's shared universe across game servers. Eventually this technology will allow thousands of players to co-exist in the verse. Once the first version of this is implemented the number of servers and players will increase over successive versions.|1609459200000|1656633600000|1611716163000|1633496400000|3|14|||SC
549|44fb0786-0baa-58c8-9293-ac347fa6f766|ypdsnugtnelf1|Personal Inventory|When implemented, players will physically store weapons, gadgets, consumables, healing items, and more on their person and in vehicles via backpacks, pockets, and containers. This utilizes the new iCache for persistence wherever players travel.|1611273600000|1648771200000|1617820787000|1633496400000|5|5||83|SC,SQ42
550|9d86ce9d-e8d1-5977-8940-39cb53a2463f|s4smhgp8uw58x|Physical Damage &amp; Breakability|Making use of the physics engine to create a system that looks and behaves realistically when large objects such as ships are damaged by weaponry or colliding with other ships, locations, or planets.|1611014400000|1638144000000|1611716147000|1633496400000|1|1|||SC,SQ42
551|628c38b8-5eff-5705-a5f8-01f2a36e61dc|kjcb0qsrzliv5|Physical/Local Inventory Support|Adjusting shops and VMA to support the required API changes for local/physical inventory for players. Some of the transaction code will also be refactored, and several additional debugging options are being added so that we can identify problems and resolve bugs faster. The VMA will be updated so a player can only adjust their ship's loadout if they are in a location where they are currently storing other ship related items. |1616976000000|1625184000000|1633476282000|1633496400000|1|1||84|SC
552|375756ba-e117-5aa7-9eef-f38f8d81b384|ydxsiqqcw6d41|Player Interaction Experience T0 - Hints &amp; Interactions|The Player Interaction Experience (PIE) is a holistic array of complimentary features and systems, all related directly to the player. Player status, item status, environment status, as well as interactions with both the game world and the objects within it, are covered under these systems.|1609718400000|1648771200000|1617821552000|1633496400000|2|1||48|SC,SQ42
553|1ffc09b8-c9db-5972-af18-4bfd0c1d35cf|5mxgx5pxu2ycx|Player Interaction Experience T1 - Lockers &amp; Inventory|Lockers T1 introduces a consistent way to store clothes, armor, and items in a physicalized state. Also includes a more robust and tactile method of storing items on shelves and attachment surfaces. This builds on the Personal Inventory, expanding the inventory UI to include lockers.|1630281600000|1657238400000|1617821822000|1633496400000|4|3|||SC,SQ42
554|b60a7c1d-cfa9-50a5-96ee-265fad6936be|kkx43s3k54tnp|Player Interaction Experience T2 - Visor HUD &amp; Helmet|Builds on the existing heads-up display (HUD) with a new look and feel. Includes a new equip and remove experience, boot-up and power-down sequences, and transitions between FPS and ship HUDs.|1645228800000|1657238400000|1608324683000|1633496400000|3|1|||SC,SQ42
555|a648d499-f87b-5ae5-b004-dcacba3fcc4e|3kaqteyntc63o|Player Item Shard Transition|With the introduction of fully persistent shards, items/ships that are left &ldquo;in the open space&rdquo; are bound to that shard until a player collects them and stores them into an inventory or parks a ship at a landing location. In order to provide a more frictionless experience we will implement a feature that automatically stores these &lsquo;freely placed&rsquo; items from the shard when areas are streamed out, and places them into a different shard when the player logs into a new shard. This allows players to find their freely placed ships/items that are left in the open space regardless of which shard instance they are assigned during login.|1632873600000|1635206400000|1633476676000|1633496400000|1|1|||SC
556|be40f99c-037f-5886-86e4-79eece90f5c3|r7tej8cd7q1s5|Proximity Mine|Implementing proximity mines into the game, which are explosives that have a defined area trigger zone. When someone or something enters that zone, the trigger is tripped and the mine explodes.|1629244800000|1634256000000|1627486362000|1633496400000|3|2|||SC
557|4fdeb77f-de0f-5603-add4-cc64f3e4f9e6|ze5g3do3lijlm|Pyro Space Stations|Adding small rundown Rest Stop stations to the Pyro system, which provide basic services and use limited interiors.|1617321600000|1656633600000|1609780556000|1633496400000|3|6|||SC
558|64a2b887-ca86-5247-acbe-1bc05097c19a|af4grpmlcjtmf|Pyro Spacescaping|Utilizing gas cloud tech, VDB elements will be crafted to spacescape the Pyro System. |1609804800000|1637884800000|1611715697000|1633496400000|1|2|||SC
559|4c33afa2-7288-5601-ae12-ec2523028ca7|8iluqwhkk0gvh|Radar, Scanning, and Ping|Radar is used to passively locate and track contacts, and display their whereabouts to the player. Scanning is used to obtain information about a specific entity. Ping actively finds additional contacts, or highlights volumes of space to investigate weak signatures, both of which are displayed via the radar and its AR HUD elements.|1609718400000|1627948800000|1633476357000|1633496400000|3|4||49|SC,SQ42
560|2536c1bf-9ecc-50e6-9b5c-a26e4082881d|enz1u8icq37cx|Refinery Ships|Certain ships will have refineries built into them, allowing players to process ore using a completely on-board process. |1638144000000|1655856000000|1624672888000|1633496400000|2|2|||SC
561|37f4b8d3-25f6-5708-acb6-34583f6690dd|qvdrxqkpxbyo5|Replication Layer Entity Authority|Moves the code that handles assigning and enforcing entity authority into the Replication Layer.|1619395200000|1638489600000|1617826895000|1633496400000|1|1|||SC
562|52f11339-6718-5afd-a82b-4cba078e2a43|7zotfdn3ln8v7|Rescue/Transport Mission|Taking advantage of AI follow behaviors to create missions where players transport customers from one location to another, along with prototype missions where player must rescue imperiled clients from dangerous situations and escort them to safety.|1622505600000|1640908800000|1626278371000|1633496400000|5|6|||SC
563|33baac98-ff3c-5c02-b1db-c33581e11bbb|7fzexivkf2skk|Reststop Hangar Replacements|Creating exterior pieces for small and medium Hangars that allow them to look and function properly as part of overall space station exteriors.|1626220800000|1637884800000|1624672178000|1633496400000|2|3|||SC
564|d4339226-a1e5-50f7-8e9a-7f8c7f16f511|rsulbse2zjhh3|Rivers and Basins|This tool allows rivers and basins to be further developed and readied for production use, in order to enhance the ecosystems of our planets. |1625616000000|1640044800000|1629831635000|1633496400000|2|2|||SC
565|cb1e08d0-98b2-52d7-9df0-4737e9be845d|bhuufmvljiwzk|RSI Constellation Taurus|Implementing and balancing RSI's hauling variant of the Constellation, the Taurus, as a flight ready ship in the game.|1610323200000|1625788800000|1633476367000|1633496400000|4|4||53|SC
566|a3900f7e-9922-5ea1-a8f4-47b12746a2e8|7taofwzl35i1p|RSI Scorpius|Building, implementing, and balancing RSI's heavy fighter, the Scorpius, as a flight-ready vehicle.|1609718400000|1651795200000|1633476364000|1633496400000|3|4||54|SC
567|ac25cd35-5dc9-5b4d-8e7a-32a047f6fafa|cex1wivftqaw6|Salvage T0|All back-end tech tasks related to creating the first pass of the salvage feature that will be used in future location and mission updates.|1618876800000|1645142400000|1617821638000|1633496400000|2|5||55|SC,SQ42
568|0e185ce2-88f6-5bba-a13a-862da3c34741|oaj85t8ingqdo|Security Behavior|Encompasses all tasks for NPC Security Officer behavior in the persistent universe and Squadron 42.|1616716800000|1635984000000|1617824601000|1633496400000|3|3|||SC,SQ42
569|ef26e5bb-a58b-5efe-ba37-b4d8dbfcd06f|zojrooozmn197|Selling|This feature deals with the ability to sell items back to the shops. Players will have the ability to sell items from their local inventory to the shop using our Building Blocks Tech. This will also support a generalized loot system that will fill lockers and enemy's backpacks with a random assortment of items that can be looted and then taken back to shops to sell for money.|1619395200000|1643673600000|1617827254000|1633496400000|3|2|||SC
570|5cce9834-839a-5ede-86e9-e22168d332e8|z3pzayfh7y2c0|Shard Manager|Add functionality to the Hybrid for what will become the Shard Manager component service. The Shard Manager functionality is responsible for creating a shard in the EntityGraph database, ensuring it is &quot;seeded&quot; with an initial population of entities, communicating with matchmaking so that players can join a shard, and talking to provisioning services so that a Hybrid and Dedicated Game Servers (DGS) can be assigned to a shard.|1626652800000|1636416000000|1626277381000|1633496400000|1|2|||SC
571|440f298b-c769-564d-9f3c-2431615432a5|k344glls3rfaq|Ship CPU|Designing and implementing computer blades for ships. Includes various blades that can be used to modify or improve certain aspects of a ship's functionality, such as unlocking more complex targeting abilities. |1611187200000|1656028800000|1611711273000|1633496400000|2|1|||SC,SQ42
572|6cc2b971-7850-5944-9928-dfccd51d2726|q6m1tl7dwqpa9|Ship to Ship Refueling|Implementing the systems that will allow players flying specific ships to refuel other ship and get paid for it. The player can fill those specific ships' fuel tanks from a station using an updated Rearm, Restock, Refuel interface at Landing Zones and Space Stations.|1614729600000|1638489600000|1617824985000|1633496400000|4|8|||SC
573|ac96452b-91d2-5a95-b8d6-75954a9fd948|8kheqq3ulsd3y|Shops and Patrons|Vastly expand the interactive usables needed for an assortment of shops and patrons. We will be populating dozens of shops with the &lsquo;vendor&rsquo; behavior previously seen in the bartender. This will include the Coffee Stand, Pizza bar, Kiosks, and more |1616716800000|1636675200000|1633476194000|1633496400000|5|7||59|SC
574|3851f53e-f759-5d11-a3da-233e713a255c|vtqbog4iy9vrg|StarWords Improvements|Quality of life and workflow improvements for StarWords, our text localization tool which handles most text within StarCitizen and Squadron 42. |1617235200000|1635292800000|1611718541000|1633496400000|1|1|||SC,SQ42
575|a70289c0-b824-59f4-a879-7fc715cc2ca4|rkh3xiao4v6sx|Subsumption Editor Integration|Recreating the Subsumption editor's functionality inside the engine, to allow easier setup and debugging subsumption logic for the designers.|1616716800000|1637193600000|1617826798000|1633496400000|1|1|||SC,SQ42
576|ab9c06da-9d44-5993-8f6e-fd6e0b0d8066|ivi0543tx6ody|Unannounced|Unannounced Vehicle|1610928000000|1633651200000|1617842281000|1633496400000|3|5|||SC
577|c4dd6d7a-8d3c-5dff-89fa-5287a2688dfb|yiu46zy38uxhe|Unannounced|Unannounced Content|1612224000000|1637884800000|1608322444000|1633496400000|6|11|||SC
578|ff4e0225-a35a-5872-88ad-3d114fbe240a|cfejzq4w7diwo|Unannounced|Unannounced Vehicle|1624838400000|1638489600000|1617842490000|1633496400000|4|5|||SC
579|a3568196-0f0d-597c-a989-a4e1cc1fdb27|lgp176y28996t|Unannounced|Unannounced Vehicle|1618185600000|1644883200000|1618731734000|1633496400000|3|6|||SC
580|d26f5eab-1bfb-52c5-8113-4779afbb7f77|jywf3fwpz6kg2|Unannounced|Unannounced Vehicle|1618790400000|1636934400000|1624671972000|1633496400000|3|4|||SC
581|19fc4b9e-601f-5a4f-b820-5d33f3331a9e|x61b11jh7x3ar|Unannounced|Unannounced Vehicle|1625443200000|1638489600000|1626277058000|1633496400000|3|5|||SC
582|a24257d8-dbc2-56aa-a80a-2f16a2fd53f0|udc1iljuo5xh6|Unannounced|Unannounced Vehicle|1625443200000|1634256000000|1633476959000|1633496400000|2|2|||SC
583|7081ecfd-baf7-5703-a8e0-534d99950204|g4lvz1geqpn99|Updates - Broken Moon &amp; Dying Star Maps|Updating the Broken Moon and Dying Star maps by increasing their overall size, adding new playable areas, more cover options, and new space assets. |1609459200000|1636934400000|1628650339000|1633496400000|3|3||65|SC
584|6f073818-556a-5347-914f-6dec46037129|z69267f1c1qgv|Vehicle Names and Serial Numbers|Adding the ability for ships that display custom player-assigned names on the side of their ships. Special serial numbers will also be shown, and all other ships will have unique serial numbers displayed, to identify them in the universe.|1612569600000|1613692800000|1633476343000|1633496400000|1|1||67|SC
585|d696e019-6656-5ce2-9b30-894d5ba7b54a|e0y5f68unh67f|VisArea Improvements|We will support VisAreas made out of multiple segments that can be individually animated, to allow us to animate more complex shapes. This will also reduce the designer burden during level building by changing the shape format from a custom to a common one. |1609718400000|1637884800000|1611716712000|1633496400000|1|1|||SC,SQ42
586|9a40e6db-7668-5b9b-b6ac-0e47c56f8011|qc84pqqq1vevs|Weapon Attach Points|Update and expansion of the current development toolset for authoring and maintaining weapons.|1618272000000|1638921600000|1617825295000|1633496400000|1|1|||SC,SQ42
587|0c708955-4c89-568d-8942-5c6b1c322a23|te5cczjgx79dq|Weapon Misfire &amp; Wear|Adding the potential for certain weapons to misfire or malfunction depending on various factors.|1633910400000|1648771200000|1617821735000|1633496400000|3|2|||SC,SQ42
588|bbb48c30-d5b2-50fa-879b-a9f363dfed8a|at2xk9vxc0j5r|XenoThreat Armor|Developing multiple armor variants for the Pyro gang, XenoThreat.|1633046400000|1639094400000|1633477292000|1633496400000|2|1|||SC
589|4a542e6e-9b1c-5f81-8221-7dfcce888a1c|vv4ufswireni7|Zero G Push &amp; Pull|Adding the ability for the player to traverse surfaces in zero-g by pushing and pulling with their hands. This will come into play when the player is wearing an EVA suit without thrusters, or if thrusters are turned off.|1609718400000|1657238400000|1617821657000|1633496400000|2|2||85|SC,SQ42
590|b7ab8961-6ae6-55b2-a1f3-74e1ada72c9c|nrszzgifeh1vb|Aopoa San'tok.yāi|Building, balancing, and implementing Aopoa's medium fighter, the San'tok.yāi, into the game.||||1634706000000|||||
591|aea81bff-a5f7-5767-afbd-8ab0f842880a|8y2u9zjn9r2rk|DNA Head Textures Update|Texture updates for DNA head archetypes that will improve texture quality for all DNA heads in Star Citizen and Squadron 42.||||1634706000000|||||
592|d26f5eab-1bfb-52c5-8113-4779afbb7f77|jywf3fwpz6kg2|Unannounced|Unannounced Vehicle||||1634706000000|||||
593|ab9c06da-9d44-5993-8f6e-fd6e0b0d8066|ivi0543tx6ody|Unannounced|Unannounced Vehicle||||1634706000000|||||
594|a24257d8-dbc2-56aa-a80a-2f16a2fd53f0|udc1iljuo5xh6|Unannounced|Unannounced Vehicle||||1634706000000|||||
595|19fc4b9e-601f-5a4f-b820-5d33f3331a9e|x61b11jh7x3ar|Unannounced|Unannounced Vehicle||||1634706000000|||||
596|e74201a2-04cb-5b1d-aef5-8a539dc29b57|tx7ih2rilwuvm|Unannounced|Unannounced Vehicle||||1634706000000|||||
597|0dc5b8b9-a7dd-55f7-b2fe-327124be1b68|7or6kdi51ljhb|Unannounced|Unannounced Vehicle||||1634706000000|||||
598|d95f1992-ed5a-5feb-9efa-ffd00202d9be|ghxuoc2lsveha|Aegis Redeemer|Encompasses all tasks, including design, art, audio, and tech, required for the implementation of the Aegis Redeemer gunship into the PU.|1610928000000|1637884800000|1634590707000|1634706000000|3|6||1|SC,SQ42
599|fd04ff9a-ab32-5838-b972-10d3651db2c4|1plpc2394ak3w|Animatable Gunner Helmet|Creating an animated and EVA-capable version of the gunner helmet. |1623024000000|1637280000000|1617825781000|1634706000000|2|2|||SC,SQ42
600|adfee313-6707-5eb8-be2b-062cba2847f5|mbr7uq5vpdb2m|Area 18 Hospital Staff Outfits|Implementing variant outfits and loadouts for the staff of Area 18 hospitals.|1635120000000|1636070400000|1633477217000|1634706000000|1|1|||SC
601|6d9764a6-c678-59df-99ab-0c4b4703f1d4|xffyseweue5kz|Atmospheric Pressure Damage|Atmospheric Pressure Damage is the damage players/NPCs or ships will receive in situations where the exterior pressure exceeds the pressure resistance of the corresponding ship/armor/suit.|1624320000000|1638835200000|1624672224000|1634706000000|2|2|||SC
602|09d81b8a-a0f7-581e-9ae8-6cd0e40f4e5d|2faqr0u5elwn7|Backpacks|Concepting and creating generic backpacks to support physicalized inventory, as well as developing a scalable system for equipping backpacks onto a variety of armors. |1619395200000|1640908800000|1617826533000|1634706000000|3|3|||SC
603|b16db1e6-d713-5efe-8e16-a3cdf56ea644|i5p0qizcn146z|Behring S7 Ballistic Gatling|Designing and creating the Behring S7 Ballistic Gatling ship weapon. Includes asset creation, animation, and balancing.|1613347200000|1634256000000|1634590714000|1634706000000|2|3||5|SC,SQ42
604|77f8576d-c743-5c9b-8600-5306735437ed|sx9de473s0ht0|Behring S7 Laser Cannon|Designing and creating the Behring S7 Laser Cannon ship weapon. Includes asset creation, animation, and balancing.|1610928000000|1634256000000|1634590713000|1634706000000|2|3||6|SC,SQ42
605|4c105729-fba9-54ae-8a58-75649b47a111|7kfxh3qa8d1ez|Bombs|These systems will allow players in certain ships to drop a variety of powerful bombs over targets in atmosphere.|1609891200000|1633651200000|1634590714000|1634706000000|4|6||7|SC
606|89fd34fe-b8ce-5c82-a304-620e20056da7|oouhlnscv4cqu|Bug Fixing &amp; Tech Debt|General bug-fixing and optimization for all game features and backend tech. |1609459200000|1657238400000|1608324626000|1634706000000|6|36|||SC,SQ42
607|606acb1e-50ce-5dd2-8ee2-f161399d90ca|rm4sptqkc0xlx|Building Interiors|Create gameplay focused layouts to fill the interiors of the various buildings in landing zones.|1613433600000|1654214400000|1617828146000|1634706000000|2|3|||SC
608|9362920f-f6f2-54e5-8096-4c9125363d6a|55ihw5xes1jpp|Chapter 07|Designing, implementing, and iterating on chapter 7 of Squadron 42's single-player campaign. |1609891200000|1640908800000|1611710560000|1634706000000|2|4|||SQ42
609|47ed4f3b-92bb-5522-adda-f46c0a197458|51lg16ocusxjo|Chapter 09|Designing, implementing, and iterating on chapter 9 of Squadron 42's single-player campaign. |1609891200000|1640908800000|1611710547000|1634706000000|2|4|||SQ42
610|f7696dc7-90f2-536c-aa0f-fada1282edbe|z97whnirtcy29|Chapter 11|Designing, implementing, and iterating on chapter 11 of Squadron 42's single-player campaign. |1609459200000|1640908800000|1611710524000|1634706000000|4|7|||SQ42
611|628e2aa9-aa9d-57e8-aa46-4a0ccf348a31|a9rux14dc5wdj|Chapter 17|Designing, implementing, and iterating on chapter 17 of Squadron 42's single-player campaign. |1609459200000|1635465600000|1611710513000|1634706000000|2|3|||SQ42
612|0bddbf21-f060-516a-b0c2-c9c7cbab0c3a|oj3oi90mrslpv|Chapter 19|Designing, implementing, and iterating on chapter 19 of Squadron 42's single-player campaign. |1609459200000|1640908800000|1611710555000|1634706000000|2|3|||SQ42
613|3a56a750-2d60-5b82-838e-70459f7a0ce1|vel8t7l1cg3vr|Chapter 25|Designing, implementing, and iterating on chapter 25 of Squadron 42's single-player campaign. |1623628800000|1640908800000|1611710418000|1634706000000|2|3|||SQ42
614|70dace0c-ebf3-5915-81cf-922f126ddb07|qajtops3o8khz|Chapter 27|Designing, implementing, and iterating on chapter 27 of Squadron 42's single-player campaign. |1612137600000|1648512000000|1611710405000|1634706000000|4|3|||SQ42
615|3cac1b56-f935-52b6-90a2-0018e4263468|xcm71052agqrb|Character Work|Creation and implementation of various characters in Squadron 42's single-player campaign, including art, animation, and AI behavior.|1616716800000|1640908800000|1617827504000|1634706000000|5|9|||SQ42
616|545ac6e3-7dcd-50b2-8570-8d5bd050ad7c|akrqi2zg6xun3|Comm Array Mission Improvements|Several mission improvements and totally new missions set across and around the Comm Arrays, with a specific focus on PvP content.|1624233600000|1640217600000|1626278466000|1634706000000|2|4|||SC
617|bbcbd952-a56a-5e4b-9cee-ac0cd1962d4b|gpgt0at1a4v61|Crusader Ares Starfighter Inferno|Building, implementing, and balancing the Crusader Ares Starfighter Inferno as a flight-ready vehicle.|1616371200000|1636675200000|1634590708000|1634706000000|3|5||12|SC
618|83f12632-5dc1-5086-8a57-aa9da8901e27|3ah930y2qmv2b|Crusader Ares Starfighter Ion|Building, implementing, and balancing the Crusader Ares Starfighter Ion as a flight-ready vehicle.|1616371200000|1636675200000|1634590708000|1634706000000|3|5||13|SC
619|11d3592a-e30a-521a-aaed-b431bda1529b|osn6c0q6elg5c|Crusader Hercules Starlifter A2|Encompasses all tasks, including design, art, audio, and tech, required for the implementation of the Crusader A2 Hercules gunship into the PU.|1610928000000|1634256000000|1617820713000|1634706000000|3|6||90|SC
620|974748ca-6749-5965-88b5-b3562d9bb0af|p6ad2qrfqj1gv|Curelife Medical Tool|Create a Curelife-branded medical tool for use in the field and within hospitals. This will be used by medics instead of the Multi-Tool.|1618185600000|1630022400000|1634590702000|1634706000000|3|4||75|SC,SQ42
621|42bdcb58-1a6e-5164-bebe-4f2605ba9540|eutanhjsikw9s|Drake Corsair|Building, balancing, and implementing Drake Interplanetary's multi-crew explorer, the Corsair, into the game.|1618185600000|1656028800000|1620230014000|1634706000000|1|2|||SC
622|11648a7d-623c-5d1e-92af-99af761a2a1f|2cz6a6347gm0x|Enemy Characters|Encompasses all tasks related to an enemy faction's characters in Squadron 42.|1616716800000|1637193600000|1617827618000|1634706000000|4|3|||SQ42
623|112a1aa4-2cb9-554b-8010-b8e510310886|qa12nn6zyrop3|Enemy Ships|Construction and implementation of approved concepts for various enemy ships.|1609718400000|1637712000000|1608732100000|1634706000000|3|3|||SQ42
624|fb7af8c6-48da-5aee-891a-515f6bb0e759|7g69emu0c1uab|Female Player Head|Completing a modeling and texture polish for the female player's head. After this pass on this asset, it will be sent to Tech Animation for a rigging update.|1627862400000|1637280000000|1626277111000|1634706000000|2|2|||SQ42
625|b194da63-feea-5bf2-899b-047fb448e46a|8pqln31jo8jfv|Force Reactions |Expanding on the physics based reactions to physical forces. Actors are made to stagger and collide with their environment and experience inertia, regardless of being the pilot.|1609718400000|1624492800000|1634590243000|1634706000000|3|4||20|SC,SQ42
626|ec9866d5-53d4-5ba5-9756-72f776c15a76|prpau2wq3ovrp|Frontier Clothing|Generating concepts for frontier-style clothing for players and NPCs.|1629072000000|1640908800000|1626277092000|1634706000000|1|2|||SC
627|4c2abe29-fe6a-508a-8c21-74bd1fc029a0|63y7pwlttpq7g|Gainey|Odin I's former moon, known as Gainey, still drifts near the remnants of the planet.|1609718400000|1635465600000|1609779317000|1634706000000|2|1|||SQ42
628|bc7ea0a2-a501-5ed9-94c1-997bc12bbc08|uqyae4adozytm|Greycat Industrial Salvage Backpack|Concepting, designing, and implementing this variant of the Greycat Specialist Backpack, geared toward storing salvaged material.|1639958400000|1640908800000|1633477151000|1634706000000|1|1|||SC
629|aa33c2ab-b832-5c84-b44f-5f623891b5c1|4vh8phhjp40tc|Healing T0 / Actor Status T1|The improved Player Status System focuses on implementing additional statuses, specifically intoxication and effects from drugs, and the associated functional and visual feedback. This also will allow players to use items with healing properties, such as the MedPen, on other player characters and NPCs.|1609718400000|1640908800000|1617820830000|1634706000000|5|6||79|SC,SQ42
630|653c2599-ae53-58da-a4f1-5b78f11705ae|odesb8z97letv|Hybrid Service|Moves the network code's Replication Layer out of the Dedicated Game Server (DGS) and into a stand-alone service. This service is referred to as the Hybrid, as later versions of Server Meshing will split it into component services handling different aspects of the Replication Layer's functionality. The first version of Server Meshing will use the Hybrid service to manage client and server streaming, replication of networked state between clients and servers, and persisting state changes to the EntityGraph.|1620604800000|1638489600000|1617827119000|1634706000000|1|1|||SC
631|0de49bb7-d5c5-593b-b262-ca987a14f0b4|kv4g4bc7qr6zt|Jump Point Spacescaping           |Creating the environments around the Jump Points connecting Stanton and Pyro. The locations will utilize gas cloud tech and include rest stops and other infrastructure.|1615248000000|1635465600000|1608321979000|1634706000000|2|2|||SC
632|ec406e64-ad95-5364-9085-7af5886b000e|b8jb0pksxk83a|Laser Trip Mine|Implementing laser trip mines into the game, which are explosives that use light beams as triggers. When someone or something comes into contact with the beam, the mine goes boom.|1626825600000|1640217600000|1626278663000|1634706000000|4|3|||SC
633|a88db932-087a-5f38-b860-e7a8ce0fbf83|j1h0o3wfo2hby|Levski Hospital Staff Outfits|Implementing variant outfits and loadouts for the staff of Levski hospitals.|1638748800000|1639699200000|1633477204000|1634706000000|1|1|||SC
634|867d4db1-b053-5694-9c7b-d805248fdfc7|bfkqi5r7dvz1f|Loot Generation T0|Implementing the systems that generate containers throughout the persistent universe (crates/lockers/boxes) that contain dynamically populated, randomized loot.|1614729600000|1629158400000|1634590453000|1634706000000|4|5||29|SC
635|f3d3ae91-f986-5057-96d1-fa82e3cb3de2|mbmjis7brhzg7|Loot Generation T1|This system deals with the generation of lootable containers throughout the world, their contents and how they can be accessed/broken in to.|1628899200000|1648512000000|1617825005000|1634706000000|4|2|||SC
636|139ba686-a91f-5291-874b-88708bcaf301|praf33dqb5eqb|Lorville - Hospital Interior Location|Implementation of a working hospital located in Lorville, where players can be healed and revived, as well as purchase medical supplies and life insurance.|1613520000000|1640217600000|1628647313000|1634706000000|2|2||30|SC
637|683b4274-7a6e-5587-979c-7a7c62782695|wk7dxhujujt3j|Lorville Hospital Staff Outfits|Implementing variant outfits and loadouts for the staff of Lorville hospitals.|1635120000000|1636070400000|1633477176000|1634706000000|1|1|||SC
638|52f7f8f2-ba7e-5aa0-8fcd-fe254d7a27f3|sk9o323z0g93l|Male Specialist Heavy RRS Armor|Creating an RRS Specialist heavy armor set, including its material variants.|1630281600000|1632441600000|1627486310000|1634706000000|2|1|||SC
639|0df306a8-38e0-58a2-bf0e-cac8d87219a8|43qyxn50bneui|Maya Live Link|Maya Live Link establishes a link between Maya and the engine's Sandbox Editor. It is primarily meant to give animators the best possible, &quot;what you see is what you get&quot; style preview quality by seamlessly integrating the Editor-rendered images in the Maya viewport.|1630368000000|1637884800000|1626278355000|1634706000000|1|1|||SC,SQ42
640|8d422c7c-6f2d-535d-a285-021999c1f1f5|i7j6aonq4inm9|MISC Hull A|Encompasses all tasks, including design, art, audio, and tech required for the implementation of the MISC Hull-A cargo hauler in the PU.|1624838400000|1644883200000|1634590674000|1634706000000|2|2||32|SC
641|e5975c1a-6422-5621-a958-a9e16ee479ee|amfnzbir75lb4|MISC Hull C|Encompasses all tasks, including design, art, audio, and tech, required for the implementation of the MISC Hull-C heavy cargo hauler into the PU.|1615161600000|1639094400000|1634590694000|1634706000000|4|6||33|SC,SQ42
642|8fc0f7f5-fcbe-5bf6-a6d6-979c1abbc1b6|i3r05bbupxmeb|Missile Operator Mode|Missiles will now be controlled under a dedicated missile operator mode, which gives players the option to select and fire specific missiles while operating in ships, such as the Vanguard, which allow for different types of missiles and torpedoes.|1609891200000|1624579200000|1634590668000|1634706000000|2|3||34|SC,SQ42
643|47230437-2be5-56c3-97da-a893f82db32c|df7yfomll04bv|Mounted Guns|Further expanding the player's arsenal by allowing them to take control of a mounted gun on either a vehicle or the ground. These weapons will offer greater firepower and stability at the cost of mobility.|1610323200000|1626998400000|1634590714000|1634706000000|3|3||80|SC,SQ42
644|eb0b5099-da01-5ea3-960c-e9936fb6243e|ocwdl38o5v7ad|Nyx System, Planet, and Mission Setup|Completing the initial foundational work needed to implement the Nyx System into the game.|1617062400000|1656633600000|1618972374000|1634706000000|1|2|||SC
645|4386d39c-74ef-5b9b-8104-30162ad5fe33|xkooq3xm80s9n|Origin 400i|Building, balancing, and implementing Origin's luxury explorer, the 400i, into the game.|1610928000000|1634256000000|1634592871000|1634706000000|3|5||92|SC
646|dd2325a3-f865-5d03-b927-6f770ae9a5b6|xz7mai18yr9xs|Origin X1|Building, implementing, and balancing Origin's hover bike, the X1, as a flight-ready vehicle.|1641168000000|1656028800000|1634591893000|1634706000000|1|1|||SC
